RK,YEAR,NAME,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
493,Sr,Courtney Fells,North Carolina St.,ACC,65.8,2.5,4.1,109.2,18.3,55.3,58,2.4,11.2,10.1,18.9,2.5,2.1,17.3,0.519,0.398
494,Sr,Kyndall Dykes,New Orleans,SB,77.3,2.5,1.5,100.4,26.5,49.5,52.8,3.7,13.9,13.1,15.5,0.6,2.2,42.8,0.506,0.154
495,So,Tim Ambrose,Albany,AE,60.5,2.5,3.5,100.6,33.6,49.6,53.5,7.2,17.6,30.1,23,0.5,2.8,28.8,0.493,0.338
496,Jr,Grant Maxey,Jackson St.,SWAC,77.4,2.5,3.4,103.2,27,50.3,54.4,7.6,16.8,17.8,20.2,2.9,2.9,30.3,0.505,0.333
497,Jr,Michael Vogler,Troy,SB,73.3,2.5,1.2,109.7,20.9,50.5,55.8,3.8,10.3,31.6,23.6,0.6,3.6,49.5,0.48,0.375
498,Jr,C.J. Webster,San Jose St.,WAC,74.8,2.5,2,106.6,21.5,49.6,52.6,8.3,15.8,15.6,16.2,2.1,1,41,0.496,0
499,Sr,Emmanuel Holloway,Illinois St.,MVC,74.8,2.5,4.2,108.6,19.7,51.4,54,5.2,10.3,18.8,19,1.5,2.7,23,0.456,0.389
500,Sr,Ryan Schneider,Marist,MAAC,92.5,2.5,4.5,100.3,22.4,48.2,53.6,3.6,20.2,8.6,16.8,1.8,2.2,32.2,0.397,0.365
501,Fr,Brian Stafford,Denver,SB,79.4,2.5,0.4,112.1,19.5,60.2,63.3,2.1,6.4,12.1,15.1,0.4,1.9,40,0.546,0.428
502,So,P'Allen Stinnett,Creighton,MVC,63.6,2.5,3,104.4,24.9,51.3,56,3.6,9.2,15.3,17.7,0.4,3.2,44.7,0.539,0.319
503,Sr,Kaleo Kina,Navy,Pat,79.4,2.5,1.9,96.4,32,44.2,49.5,2.5,16,29.4,16.8,0.4,2.4,40.8,0.476,0.245
504,Fr,Al-Farouq Aminu,Wake Forest,ACC,72.5,2.5,4.7,104.4,22.2,52.8,56.5,9.1,19.9,9,21.3,4.2,1.8,53.7,0.57,0.179
505,Jr,Calvin Williams,Southeast Missouri S,OVC,46.7,2.5,0.9,103.8,27.7,53.3,58.1,8.5,20.9,9.1,19,6.2,1.3,64.1,0.533,0.333
506,Jr,Raymar Morgan,Michigan St.,B10,51.8,2.5,4.6,106.5,23.2,53.6,56.8,9.3,17.9,11.2,20.1,1,1.7,53.8,0.552,0.238
507,Jr,Dominic Waters,Portland St.,BSky,57.6,2.5,2.3,111.9,24.5,56.4,60,2.3,10.2,25.2,21.2,0.3,1.6,30.2,0.479,0.431
508,So,Corey Stokes,Villanova,BE,56.7,2.5,6.6,116.5,17.4,55.2,58.8,3.2,13.3,8.2,15.2,1.4,1.7,24.6,0.395,0.418
509,Jr,Harry Marshall,Indiana St.,MVC,59.3,2.5,-1.7,96,26.2,45.6,51.5,2.8,9.2,31.6,23.8,0,1.5,44.2,0.49,0.265
510,Jr,Jermaine Dixon,Pittsburgh,BE,60.4,2.5,7.2,113,17.2,50,52.3,2.5,9.3,13.8,14.3,3,3.3,28.3,0.538,0.298
511,So,Cameron Jones,Northern Arizona,BSky,71.6,2.5,1.4,106,24.6,58.9,60.6,3.2,9.4,21.3,22.5,0.2,2.5,19.4,0.554,0.443
512,Fr,Kevin Foster,Santa Clara,WCC,72.9,2.5,2.2,99,28.3,49.3,52.8,2.1,7.5,21.9,21.5,0.6,2.8,24.4,0.467,0.341
513,Jr,Jonathan Gibson,New Mexico St.,WAC,72.4,2.5,0.9,104.8,22.8,51.9,54.5,0.9,5.9,13.6,16.2,0.1,2.7,31.1,0.462,0.387
514,Jr,Todd Brown,Wright St.,Horz,74.5,2.5,4.8,105,22.1,48.3,52.5,4.2,15.4,12.6,12.7,1.7,1.5,33.6,0.4,0.398
515,Jr,Patrick Sullivan,Southeastern Louisia,Slnd,69.7,2.5,3.6,106.6,23.2,56.5,58.4,9.4,18.7,11.8,19.2,8.3,1.1,37.9,0.565,0
516,Jr,Barry Stewart,Mississippi St.,SEC,78.4,2.5,2.8,104.4,20.1,46.4,52.7,2.8,9.2,12,16.3,0.8,2.3,45.4,0.364,0.359
517,Sr,Nate Miller,Bowling Green,MAC,69.9,2.5,7,99.1,27.5,51.9,51.2,6.6,20.9,19.1,16.8,1.7,4.2,33.6,0.517,0.354
518,So,Gerald Robinson,Tennessee St.,OVC,78.1,2.5,0.8,99,30,46.5,52.3,4.2,9.8,25.8,21.6,0.2,3.6,45.7,0.493,0.26
519,Sr,Reggie Fuller,Binghamton,AE,77.8,2.5,1.9,117.2,15.7,59.5,62.6,9,16.3,4.4,16.6,5.5,1.6,48.8,0.595,0
520,Jr,Derek Williams,SMU,CUSA,81,2.5,0.2,99.4,24.3,46.4,50.4,1.9,8.1,24.2,20.7,0.6,1.6,33.2,0.442,0.344
521,Sr,Emmanuel Jones,UT Rio Grande Valley,ind,73.4,2.5,1.3,103.6,27.4,55.8,58,10.3,24.7,8.6,17.3,3.2,1.2,40.7,0.561,0.25
522,Sr,Jonathan Han,Fairfield,MAAC,58.6,2.5,0.5,99.3,22.4,50.7,54.5,1.2,9,31.8,26.2,0.3,2.2,38.7,0.409,0.388
523,Sr,Brent Benson,Texas St.,Slnd,63.7,2.5,1.8,111.4,21.7,56.6,59,2.1,10,10.3,16.2,0.7,1.3,38.4,0.443,0.413
524,So,Al'Lonzo Coleman,Presbyterian,BSth,82.4,2.4,0.9,98.9,27.9,51.8,56.4,11.6,19.1,14.5,23.6,3.1,2.7,59.3,0.52,0.25
525,Jr,Michael Roll,UCLA,P12,42.6,2.4,7.9,127.1,16.6,63.9,64.3,0.9,9.2,15.3,14.7,1.7,1.9,11,0.459,0.515
526,Sr,David Carson,Fort Wayne,Sum,80.4,2.4,-2.1,97.7,28.6,43.8,50.2,5.9,16,14.1,16,0.8,0.8,41.6,0.434,0.301
527,So,Leroy Nobles,IUPUI,Sum,73.2,2.4,1.3,116.9,16.8,55.7,58.3,3.2,13.2,9.7,11.1,0.7,1.7,27.1,0.491,0.421
528,Jr,J.T. Tiller,Missouri,B12,62,2.4,5.6,109.4,19.1,47.5,52.1,4.9,10.1,23.7,17.9,0.9,4,39.1,0.507,0.236
529,Sr,Ola Atoyebi,Elon,SC,57.8,2.4,1.8,108.3,27.5,56.8,60.5,10.3,19,6.5,17.3,2.8,2.7,47.9,0.57,0
530,So,Lucas O'Rear,Northern Iowa,MVC,49.7,2.4,5.5,124.9,13.5,63.1,66.6,10.7,19.6,11.4,19.2,2.4,2.3,62.5,0.646,0.333
531,Jr,Magnum Rolle,Louisiana Tech,WAC,61,2.4,3.9,104.9,25.1,53.8,56.5,11.8,21.9,9.3,20.2,7.8,2.1,45.1,0.536,0.5
532,Fr,Julian Boyd,LIU Brooklyn,NEC,57.2,2.4,1,116.3,22.3,51.4,56.8,14,16,4.1,12.1,2.3,1.6,66.8,0.51,1
533,Jr,Sylvester Seay,Fresno St.,WAC,73.8,2.4,2.1,100,27.3,50.4,53.9,7.1,15.6,9.5,17.5,5.8,2.1,41.3,0.48,0.366
534,Jr,Kurt Cunningham,Boise St.,WAC,48.1,2.4,3,118,22.8,66.7,68.1,9.8,15.1,14.3,20,0.6,1.5,40.6,0.674,0
535,Sr,Robert Jarvis,Oral Roberts,Sum,86.6,2.4,1,99.8,25,47,50.6,1.2,7.3,12.2,17.3,0.2,1.6,24.2,0.437,0.332
536,Jr,Bryan Davis,Texas A&M,B12,66.6,2.4,3.8,102.7,23.3,54.2,57.5,10.7,18.2,8.7,23,5.3,1.6,68.6,0.542,0
537,Jr,Junior Salters,Wofford,SC,67.3,2.4,0.8,106.2,22.8,52.5,55.6,2.3,11.7,11.5,19.5,0.4,1.9,23.7,0.452,0.374
538,Sr,Chris Davis,Southern,SWAC,81.8,2.4,1.4,105.2,24.5,47.9,52.6,3.3,12,23.6,18.2,0.9,1.8,37,0.413,0.397
539,Sr,Kevin Kanaskie,Middle Tennessee,SB,89.3,2.4,2.2,111.1,17.7,45.4,52.7,1.7,13.6,18.5,15.9,0.1,1.7,39.8,0.455,0.303
540,Sr,Wink Adams,UNLV,MWC,76.5,2.4,1.9,96.1,27.2,42.5,47.4,2.5,12.9,20.4,14.1,0.1,2.6,42.4,0.439,0.269
541,So,Chris Wright,Dayton,A10,64.9,2.4,5,101,27.8,49.4,53.7,11.3,17.6,8.8,19.8,5.9,2,51.6,0.512,0.25
542,So,Shane Johannsen,Northern Arizona,BSky,64.7,2.4,1.4,117.7,17.5,76.3,71.9,11.5,17.2,4.1,21.4,4.9,1.5,56.3,0.763,0
543,Jr,Grayson Flittner,Gardner Webb,BSth,68.2,2.4,0.9,104.6,23,48.8,53.1,2.4,8.1,22.6,19.6,0.1,2.2,23.9,0.391,0.356
544,Sr,Kenny Hasbrouck,Siena,MAAC,76.2,2.4,2.6,98.9,25.1,46.7,48.9,2.6,9.8,17.2,16.4,0.5,3.6,22.9,0.438,0.348
545,Sr,Carlin Hughes,Saint Mary's,WCC,59.8,2.4,2.6,113.2,18.7,52.7,55.8,1,8.2,25.6,21.2,0,2.3,18.7,0.646,0.318
546,Jr,Jerry Smith,Louisville,BE,52.9,2.4,6.7,119.7,15.6,63.1,64,3,8,11.1,17,0.4,3,33.3,0.656,0.412
547,Jr,Sean Baptiste,Fairleigh Dickinson,NEC,79.6,2.4,0.6,103.5,22.8,49.3,52.6,6.9,12.4,7.6,14.5,0.4,2.8,33.2,0.48,0.343
548,Jr,Andy Rautins,Syracuse,BE,67.3,2.4,5.3,105.6,18.2,53.3,54.8,1.4,10.4,17.1,21.4,0.6,2.6,13.4,0.442,0.367
549,Fr,Troy Gillenwater,New Mexico St.,WAC,54.1,2.4,1,107.1,25.1,52.5,57.8,6.2,14.2,8.3,17.8,5.5,1.4,47.5,0.539,0.276
550,Sr,DeAndre Coleman,South Alabama,SB,65.1,2.3,4.8,108.7,24.3,57,59.8,9.3,25.8,17.3,22,4.7,1.1,52.6,0.573,0.364
551,Sr,Zam Fredrick,South Carolina,SEC,79.8,2.3,-0.1,99.1,24.5,46.9,50,3.1,6,10.4,17.6,0.2,1.4,31.2,0.408,0.377
552,Jr,Seth Tarver,Oregon St.,P12,73.3,2.3,3.8,108.9,17,58.4,60,7.8,16,12.5,21,0,3.8,39.3,0.618,0.077
553,So,MarShon Brooks,Providence,BE,52.5,2.3,5,108.8,22.7,50.9,53.4,6.9,11,12.5,15.2,3.2,2.7,28.3,0.543,0.313
554,So,Jamar Abrams,East Carolina,CUSA,67.3,2.3,0.2,113.1,17.4,59.8,62.6,6.3,15,3.2,18,1.3,1.8,23.6,0.562,0.426
555,So,Chad Tomko,UNC Wilmington,CAA,78.5,2.3,0.9,97,28.1,45.8,48.6,1.9,11.5,31.4,16.7,0.2,3.7,13,0.442,0.316
556,So,Calvin Haynes,Oregon St.,P12,59.6,2.3,0.4,96.4,25.9,48.5,50.8,2,11.1,12.5,15.4,0.8,2,22.1,0.454,0.355
557,Sr,Jake Diebler,Valparaiso,Horz,85.1,2.3,1.4,116.1,11.6,55.5,58.7,2.7,5.9,11.6,15.7,0,2.3,25,0.464,0.382
558,So,Rob Lewis,Denver,SB,73,2.3,-0.9,101.4,28.2,60.6,65,4.6,22.3,20.5,27.3,1.1,1.1,48,0.634,0.36
559,So,John Williams,UNC Asheville,BSth,72.5,2.3,1.4,109.5,19.4,53.2,56.7,7.7,15.2,8.3,14.4,8.2,1.6,55.1,0.535,0.25
560,Jr,Zaire Taylor,Missouri,B12,65.9,2.3,5.7,115.1,14.3,50.2,53.2,5,7.4,19.7,16.4,1.2,3,34.3,0.504,0.333
561,Jr,Cory Cooperwood,Wright St.,Horz,59.5,2.3,4,107.9,23,50.4,55.4,12,15.3,8,14.9,4.4,2.3,52.7,0.509,0.25
562,Jr,James Feldeine,Quinnipiac,NEC,84.6,2.3,1.9,100.9,27.6,46.7,50.7,5.2,15.5,16.2,20.2,1.1,3,30.2,0.45,0.338
563,Fr,T.J. Robinson,Long Beach St.,BW,56.5,2.3,0.4,111.5,22.9,59.7,63.1,9.9,22.2,3,18.4,0,1.5,65.5,0.6,0
564,Jr,Arinze Onuaku,Syracuse,BE,65,2.3,4,107.5,17.9,66.4,60,12.7,16.2,4,17.8,5.1,0.9,47.5,0.664,0
565,Sr,Divaldo Mbunga,Montana St.,BSky,69.5,2.3,2.7,110.9,20.2,53.7,57.1,12.7,19,8.4,17.1,7.6,1.2,53.2,0.54,0
566,Jr,Trent Blakley,Cal St. Bakersfield,ind,74.5,2.3,1.6,106.1,22.4,50.5,52.8,5.2,18.1,5.2,13.1,0.9,1.3,20.3,0.476,0.362
567,So,Tristan Thompson,North Texas,SB,54.6,2.3,1.4,114.1,22.9,50.4,58.1,3.2,8,9.7,14.4,0.1,0.8,59.7,0.459,0.386
568,Sr,Korvotney Barber,Auburn,SEC,74.7,2.3,2,100.7,23.5,54.6,53.6,13.2,22.6,6.9,18.2,5.1,1.3,51.9,0.546,0
569,Sr,Tyler Dierkers,Miami OH,MAC,89.9,2.3,4.9,105.9,16.9,51.4,55.2,9.9,15.7,13.2,21,2.1,3,38.7,0.51,0.4
570,Jr,Dominique Johnson,North Texas,SB,74.9,2.3,2.1,110.7,19.4,50.8,57.2,2.6,9,24.3,21.3,0.1,2,44.1,0.439,0.398
571,Sr,Reid Augst,UNC Asheville,BSth,86.7,2.3,-1.2,103.1,22.6,51.1,54.5,5.8,9.3,15.6,18.4,0.7,2.5,41.2,0.534,0.302
572,Jr,Jonathan Rodriguez,Campbell,ASun,75.5,2.3,2.6,105.7,24.6,49.7,55.3,10.7,19.3,14.2,19.3,1.2,2.2,44.1,0.492,0.347
573,So,Austin Daye,Gonzaga,WCC,65.4,2.3,5.3,102.6,24.4,53.6,56.2,4.7,22.1,8.1,18.9,8.1,1.6,32.4,0.49,0.45
574,Jr,Chris Harris,Navy,Pat,85,2.3,1.2,104.9,21.7,47.6,53.3,1.6,6.3,12,12.9,0.1,2.3,33.3,0.354,0.368
575,Jr,Frank Davis,Tennessee Tech,OVC,60.6,2.3,3.9,123.1,16.5,59.8,61.4,1.6,6.5,13,13.1,0.1,3.2,17.7,0.396,0.437
576,Sr,Rob Diggs,George Washington,A10,70,2.3,0.3,101.4,25.9,50.7,55.8,10.4,18.9,4.8,21,7,1.5,39.1,0.511,0.3
577,So,Phil Turner,Mississippi St.,SEC,59.4,2.3,6.3,113.7,17.6,56,59.5,6.4,16.7,13.7,18.8,1.9,2.9,32.9,0.567,0.37
578,So,Jean Cajou,Mount St. Mary's,NEC,83.2,2.3,1.1,109.5,19.6,47.9,53.7,2.2,10.3,12.8,15.4,0.7,2,31.5,0.478,0.321
579,Jr,Richard Delk,Troy,SB,79.8,2.3,-0.2,105.6,22.2,55.2,55.2,4.1,11.9,14.1,17.3,1.3,1.8,22.1,0.56,0.357
580,Sr,Willis Gardner,Colorado St.,MWC,70,2.3,0.6,108.6,16.7,48.5,53.5,3.1,6.8,14.3,15,1.1,1.4,37.9,0.514,0.281
581,Fr,James Rahon,Santa Clara,WCC,62.1,2.3,0.8,107.6,21.7,50.2,54.2,1.9,5.4,11.3,14.4,0,1.2,30,0.392,0.406
582,Jr,Marcus Johnson,Dayton,A10,70.4,2.3,4.7,107.4,20.4,51.8,53.7,2.9,9.9,12.5,14.6,2,1.8,31,0.505,0.36
583,Jr,Josh Taylor,Eastern Kentucky,OVC,52,2.3,0.2,115.1,24.3,59.6,60.1,7.7,9.6,10.6,13.9,1.7,1.6,17.5,0.592,0.4
584,Fr,JaMychal Green,Alabama,SEC,60.2,2.3,3.3,106.8,22.5,53.7,57.5,15.8,17.2,6,22.3,6.7,1.9,47.2,0.537,0
585,Fr,Chauncey Gilliam,UMBC,AE,73.9,2.3,-0.6,111.3,18.2,54,57.5,6.4,10.7,4.5,12.6,0.7,1.8,33.3,0.507,0.457
586,So,Kwadzo Ahelegbe,Northern Iowa,MVC,75.3,2.3,-1,98.9,25.5,43.8,51.8,1.6,9.3,23.3,20,0.2,0.9,56.5,0.422,0.333
587,So,Tyler Laser,Eastern Illinois,OVC,78.5,2.3,1.2,112,19.4,55.6,59.8,0.9,9.7,21.4,19.5,0.4,1.9,21.4,0.529,0.393
588,Sr,Nicchaeus Doaks,Chattanooga,SC,73.4,2.3,1.4,105.3,23.5,55,57.5,9.6,21.7,10,19.7,4.2,1.1,68.6,0.582,0.283
589,Fr,Klay Thompson,Washington St.,P12,82.1,2.3,5.6,97.6,23.9,51.1,52.7,3.4,12.6,14.5,18.2,2.2,1.9,8.2,0.427,0.412
590,So,Tre'Von Willis,UNLV,MWC,71,2.3,2.5,99.1,25.3,43.9,51.4,3.6,14.1,24.6,19.9,0.6,2.3,60.3,0.411,0.324
591,Jr,Zvonko Buljan,TCU,MWC,66.9,2.3,4.1,97.4,27.8,53.7,56.5,9.6,29,18.3,24.6,0.9,2,30.5,0.547,0.342
592,Sr,Chris Lowe,Massachusetts,A10,75.4,2.3,-3,94.8,28.6,46.2,50.1,2,8.5,43.2,26.3,0.2,1.4,36.4,0.458,0.321
593,So,Chandler Parsons,Florida,SEC,65.1,2.3,3.3,108.8,19.4,52.7,53.3,9,16.5,12,16,1.6,2.4,25.2,0.587,0.301
594,Sr,Julian Allen,Georgia Southern,SC,41.8,2.3,1.4,108.3,23.8,50.6,54.8,10.6,19,10.9,16.1,1.3,2.9,31.8,0.494,0.412
595,Jr,Benny Valentine,Eastern Washington,BSky,74.8,2.3,1.3,96.1,31,46.5,49.8,1.3,11,25.8,17.8,0,3,25.2,0.43,0.347
596,Fr,Larry Anderson,Long Beach St.,BW,66.8,2.3,3.2,107.6,22,57.9,59,6.9,10.7,21,21.1,1.1,2.5,56.9,0.575,0.4
597,Jr,Joey Lynch-Flohr,Radford,BSth,74.1,2.3,-0.4,106.9,22.1,52.3,56.1,9.1,11.4,9.6,18.1,1.2,1.2,44.7,0.523,0
598,Jr,Qa'rraan Calhoun,Houston,CUSA,77.1,2.3,3.3,112.2,15.9,54.1,54.9,5.9,12.3,6.6,12.6,3.4,1.3,21.9,0.553,0.35
599,Fr,Jake O'Brien,Boston University,AE,83.4,2.3,-0.5,109.4,18.1,50.5,53.8,4.1,11.5,5,11.9,3.2,0.7,25.5,0.455,0.365
600,Fr,Kevin Dillard,Southern Illinois,MVC,77,2.3,2.3,99.2,24.3,53.9,57,0.9,7.5,32.4,26.4,0.7,2.4,30.5,0.428,0.455
601,Jr,Jaytornah Wisseh,LIU Brooklyn,NEC,86,2.3,0.1,100.3,26.3,41.6,49.9,2.1,9.5,28.4,20.4,0.2,2.6,50.7,0.364,0.37
602,Fr,Kemba Walker,Connecticut,BE,59.3,2.3,5.4,107.6,19.8,50,55.4,4,10.3,21,21.7,0.6,2.5,54.7,0.514,0.295
603,So,Joe Harden,UC Davis,BW,82,2.3,-2.5,100.2,25.4,44.9,53.5,6.4,19.7,11.4,18.1,0.9,1.6,58.8,0.461,0.276
604,Jr,Mikko Koivisto,UNC Greensboro,SC,71.3,2.3,-0.6,109.5,20.9,50.7,55,1.1,7.8,19.2,17.7,0.1,1.5,24.1,0.429,0.358
605,Fr,Darryl Bryant,West Virginia,BE,63.6,2.3,1.9,103.5,21.7,47.9,52.5,1.6,6.8,21.2,22.4,0.1,1.3,35.7,0.411,0.377
606,So,Darion 'Jake' Anderson,Northern Illinois,MAC,75.4,2.3,1.1,97.2,29.2,47.4,51.7,4.2,16,19.2,20.2,0.4,2.9,48.9,0.438,0.368
607,So,Justin Hurtt,Tulsa,CUSA,60.1,2.3,2.9,109.9,19.5,54.2,57.8,3.1,9,8,17.3,0.4,0.9,26.6,0.483,0.396
608,So,Anthony Cordova,South Dakota St.,Sum,72.9,2.3,-0.4,104.1,23.9,53.8,54.1,9.5,17.9,12.5,17.9,0.4,0.6,36.8,0.538,0
609,Fr,Jesse Sanders,Liberty,BSth,68.7,2.3,1.4,117.9,14.9,51.6,58.1,8,10.8,26,23.1,0.5,2.2,61.8,0.577,0.192
610,Jr,Dominique Archie,South Carolina,SEC,73,2.3,4.6,108.4,18.2,55.1,57,9,14.6,5.1,19.1,3.8,2.8,42.3,0.575,0.323
611,Jr,Roge'r Guignard,UT Arlington,Slnd,69.6,2.3,2.6,105.9,22,54.3,55.1,1.9,7.1,22.6,19.6,0.3,2.8,8.9,0.514,0.374
612,Jr,DeWayne Reed,Auburn,SEC,79.4,2.2,4.4,98,24.2,47.5,50.1,1.8,7.2,23.2,19,1.6,3.3,38.7,0.45,0.333
613,Sr,Chad Troyer,Pacific,BW,64.2,2.2,0.2,108.3,21.7,51.2,54.2,1.4,6.9,12.9,14.1,0,1.2,17.5,0.461,0.359
614,Jr,Lehmon Colbert,Jacksonville,ASun,65.9,2.2,0.7,105.5,23.6,51.5,54.8,8.9,18.6,13.2,21.4,2.3,1.1,38.5,0.474,0.415
615,Jr,Deon Thompson,North Carolina,ACC,61.9,2.2,3.5,107,19.3,49.1,51.9,8.2,15.5,4.7,14.3,3.8,2,33.9,0.491,0
616,Sr,John Fowler,Little Rock,SB,74.6,2.2,2.6,107.3,20.5,48.6,55.7,9.6,12.7,13.9,19.5,2,1.4,78,0.461,0.356
617,Sr,Scott Rodgers,Drexel,CAA,79.2,2.2,1.3,95.1,27,39,45.9,3.8,13.4,23.9,19.6,0.7,1.4,47.6,0.361,0.311
618,So,Spencer Johnson,UMKC,Sum,71.2,2.2,-0.5,111.4,18.8,53,55.8,10.1,18.3,4.4,13.3,1.1,1.7,31.5,0.565,0.296
619,Sr,John Garcia,Seton Hall,BE,62.6,2.2,3,109.7,15,59.9,58.2,10.4,16.1,6.5,18.9,5.8,0.9,32.7,0.599,0
620,Sr,Craig Craft,Southern Miss,CUSA,82.4,2.2,1,104.1,18.5,50.3,51.6,6.2,15.1,3.6,12.6,0.3,1.5,17.2,0.456,0.38
621,Sr,Gordon Watt,Houston Christian,ind,80.9,2.2,0.1,96,28.8,50,52.6,7.8,22.7,12.5,19.8,1.9,2.7,42.1,0.506,0.326
622,Sr,Courtney Pigram,East Tennessee St.,ASun,86.5,2.2,-0.3,96.4,28,45.5,48.4,2.1,7.7,22.1,18.6,0.6,2.7,23.5,0.429,0.326
623,Sr,Ramon Clemente,Wichita St.,MVC,66.3,2.2,3.2,112,17.2,56.1,57.5,12.4,21.7,10.8,17.7,1.1,1.9,62.6,0.565,0
624,Jr,E.J. Kusnyer,Mercer,ASun,56.8,2.2,-0.7,115.3,19.3,53.4,55.1,3.3,8.6,4.8,11.4,0.1,0.5,15.6,0.433,0.374
625,Sr,Josh Alexander,Stephen F. Austin,Slnd,86.5,2.2,3.8,101.7,22.8,47.6,52.2,7.1,10.2,5.1,13.7,1.6,1.8,30.6,0.449,0.33
626,Sr,Kenard Moore,Southeast Missouri S,OVC,90.9,2.2,-2.7,99.1,25.8,50.6,53.3,1.7,5.2,10.7,17.3,0.4,1.8,18.9,0.515,0.333
627,Sr,Harris Mansell,Rider,MAAC,69.6,2.2,0.4,108.6,17.5,50.6,54.4,1.9,10.9,8.7,14.2,0.9,2.1,27.5,0.453,0.356
628,Sr,Jason Holsinger,Evansville,MVC,84.9,2.2,1.5,101.7,20.3,49.3,54.5,0.7,5.6,21.4,19.7,0.2,1.2,34.4,0.452,0.346
629,Fr,Michael Kirby,Pacific,BW,52.6,2.2,1.5,111.8,19.3,61.8,64.9,1.1,7.5,17.6,24.7,0.4,1.6,28.8,0.393,0.495
630,Sr,Jordan Hasquet,Montana,BSky,72.9,2.2,1.2,108,21.1,49.8,52.6,6.4,18.5,13.1,12,1.4,0.9,27.1,0.438,0.394
631,So,Anthony Nelson,Niagara,MAAC,82.2,2.2,1.8,110.3,15.7,43.5,52.1,4.9,8.7,28.4,22.7,0.4,2.4,78.6,0.459,0.254
632,Fr,Mike Ladd,Fresno St.,WAC,65.6,2.2,1.4,112.7,18.1,52.5,55.6,7.5,8.8,11.8,12.8,0.7,1.7,31.5,0.516,0.36
633,Sr,Tyrone Kent,Toledo,MAC,83.1,2.2,1.4,94.2,28,47.2,50.5,5.4,12.7,17.6,21,1.8,2.5,34.2,0.496,0.293
634,Sr,Joey Mundweiler,Wagner,NEC,81,2.2,-0.8,108.6,20.1,57.8,59,0.7,5.1,11.9,16.5,0.4,1.1,18.3,0.5,0.405
635,Jr,Papa Oppong,Eastern Kentucky,OVC,55.2,2.2,1,116.4,18.1,57.1,58.7,8.1,17.8,9.4,14.8,1.4,2.6,23.9,0.571,0.38
636,Fr,Tyshawn Taylor,Kansas,B12,66,2.2,3.9,104.8,19.8,55.7,59.3,1.5,7.3,20.6,25.8,0.9,2.4,44.3,0.561,0.364
637,So,Ryan Bacon,Saint Peter's,MAAC,69.2,2.2,3.5,102.9,24.2,52.7,55.5,14.4,19.7,10,21.2,10.5,2.4,39.3,0.529,0
638,Jr,Omar Johnson,UTSA,Slnd,81.7,2.2,1.1,102.6,21.8,47.9,53.6,2.6,8.8,24.9,21.4,0,3.1,56.9,0.377,0.413
639,Sr,Matthew Dotson,Belmont,ASun,66.6,2.2,1.3,109.3,21.3,50.9,52.8,6.4,13.6,11.4,12.2,1.5,1,17.7,0.486,0.35
640,Fr,Yancy Gates,Cincinnati,BE,57.8,2.2,0.6,102,24.3,47.4,48.9,13,15.8,4.6,13.9,4.2,1.2,27.4,0.477,0.2
641,Sr,Manny Quezada,San Francisco,WCC,47.1,2.2,-0.2,102.2,26,53,59.4,1.8,10.5,28.7,26.1,0.2,1.5,44.5,0.484,0.394
642,So,Zach Urbanus,The Citadel,SC,86.2,2.2,1.4,115.5,15.2,58.3,60,1.5,9.7,16.9,18.4,0,1.2,22.3,0.423,0.437
643,Jr,Dennis Horner,North Carolina St.,ACC,46.7,2.2,3.7,123,15.8,53.9,58.6,4.7,12.5,12.1,12,1.5,1.2,35.7,0.543,0.357
644,So,Ricky Cadell,St. Francis NY,NEC,76.4,2.2,-0.4,100,27.1,55.2,58.3,3.2,9.4,20.8,24.1,0,2,42.9,0.516,0.4
645,Sr,Ricky Franklin,Milwaukee,Horz,72.6,2.2,1.8,109.2,16.9,50,52.7,4.9,11.4,17.7,16.6,0.7,1.6,28.2,0.372,0.397
646,Jr,Brian Johnson,Delaware,CAA,85.2,2.2,-1.3,104.9,18.3,52.2,55.3,1.9,6.2,30.7,22.8,0,1.6,37,0.479,0.39
647,Sr,Joe Darger,UNLV,MWC,74.1,2.2,3.2,112.2,14.6,53.4,55.2,3.8,13.2,5.7,9.4,1.2,1.4,15.1,0.425,0.37
648,Sr,Josh Olsen,Utah Valley,ind,73.8,2.2,0.6,107.8,20.4,55.6,59.8,1.9,11.4,24.3,24.8,0.6,1.3,30.7,0.5,0.42
649,Jr,Michael Hunter,UC Irvine,BW,73.1,2.2,2.1,104.2,22,54.9,58.7,1.1,5.4,18.5,21.3,0.4,3.2,24.1,0.49,0.39
650,Sr,Ray Reese,Tulsa,CUSA,76.7,2.2,3.9,103.2,19.6,50.8,52.9,4.6,9.4,18.1,21,0.8,2.3,25.3,0.443,0.373
651,So,Travis Bureau,Louisiana Lafayette,SB,68.5,2.2,2.5,106.4,20.6,51.3,53.3,5.4,11.1,7.7,14.3,1.8,1.9,28.7,0.5,0.347
652,Fr,Byron Mullens,Ohio St.,B10,50.3,2.2,3.6,106.2,23.2,63.8,62.9,11.6,17.1,3.3,20.9,6.8,1.5,49.5,0.642,0
653,Jr,Ali Farokhmanesh,Northern Iowa,MVC,71.6,2.2,1.7,109.3,17.5,54.2,56.4,0.6,7.2,11.9,13.8,0,1,16.7,0.493,0.372
